"ID","TUTORIAL_ID","NAME","DISPLAY_SEQ","CONTENT","CREATED","CREATED_BY","UPDATED","UPDATED_BY"
328999657451201401502112048199099234778,328974142671334092196222097220687633361,"Aggregate Sales",40,"<p>A comparison of queries access the fact table will begin with a simple aggregation of Sales to the Year, Department, and Year levels.</p>

<p>The table query is relatively straightforward, with JOINS and GROUP BY.</p>

<p><code>
SELECT
    t.year_name
  , p.department_name
  , g.region_name
  , SUM(sales)
FROM
    time_dim      t
  , product_dim   p
  , geography_dim g
  , sales_fact    f
WHERE
        t.month_name = f.month_id
    AND p.category_id = f.category_id
    AND g.state_province_id = f.state_province_id
GROUP BY
    t.year_name
  , p.department_name
  , g.region_name
ORDER BY
    t.year_name
  , p.department_name
  , g.region_name;
</code></p>

<p>There are two basic forms of this query using the analytic view.  The first selects from attribute columns and most closely mimics the table query.</p>

<p><code>
SELECT
    year_name
  , department_name
  , region_name
  , sales
FROM
    sales_av HIERARCHIES (
      time_hier
    , product_hier
    , geography_hier
    )
WHERE
    time_hier.level_name = &#39;YEAR&#39;
    AND product_hier.level_name = &#39;DEPARTMENT&#39;
    AND geography_hier.level_name = &#39;REGION&#39;
ORDER BY
    year_name
  , department_name
  , region_name;
 </code></p>

<p>The HIERARCHIES clause replaces joins and GROUP BY.</p>

<p>It would probably be fair to characterize the complexity of these queries as being about the same.</p>

<p>The AV query could also be written to select hierarchical columns as in the following example.</p>

<p><code>
SELECT
    time_hier.member_name AS time
  , product_hier.member_name AS product
  , geography_hier.member_name AS geography
  , sales
FROM
    sales_av HIERARCHIES (
      time_hier
    , product_hier
    , geography_hier
    )
WHERE
    time_hier.level_name = &#39;YEAR&#39;
    AND product_hier.level_name = &#39;DEPARTMENT&#39;
    AND geography_hier.level_name = &#39;REGION&#39;
ORDER BY
    time_hier.hier_order
  , product_hier.hier_order
  , geography_hier.hier_order;
 </code></p>

<p>One of the advantages of using hierarchical columns is that they do not need to change when selecting data at different levels of aggregation.  Only the value of a LEVEL_NAME filter needs to change to select different aggregate levels.</p>

<p>Stable column names can also be an advantage when mapping the query to visualizations in your application. Those mappings typically need to remain stable. Keeping this in mind, the following queries select data at the Quarter level and Category levels. </p>

<p>The select list, GROUP BY, and ORDER BY need to change.  Aliases are added for name stability.</p>

<p><code>
SELECT
    t.quarter_name AS time
  , p.category_name AS product
  , g.region_name AS geography
  , SUM(sales) AS sales
FROM
    time_dim      t
  , product_dim   p
  , geography_dim g
  , sales_fact    f
WHERE
        t.month_name = f.month_id
    AND p.category_id = f.category_id
    AND g.state_province_id = f.state_province_id
GROUP BY
    t.quarter_name
  , p.category_name
  , g.region_name
ORDER BY
    t.quarter_name
  , p.category_name
  , g.region_name;
</code></p>

<p>In the query selecting from the analytic view, only the level filters need to change.  The query template is simply reused.</p>

<p><code>
SELECT
    time_hier.member_name AS time
  , product_hier.member_name AS product
  , geography_hier.member_name AS geography
  , sales
FROM
    sales_av HIERARCHIES (
      time_hier
    , product_hier
    , geography_hier
    )
WHERE
    time_hier.level_name = &#39;QUARTER&#39;
    AND product_hier.level_name = &#39;CATEGORY&#39;
    AND geography_hier.level_name = &#39;REGION&#39;
ORDER BY
    time_hier.hier_order
  , product_hier.hier_order
  , geography_hier.hier_order;
 </code></p>

<p> If you are generating queries against tables metadata that defines the meaning of each column might be needed. If you are querying analytic views, queries can be hard-coded to hierarchical column names.  And, if you need metadata, it is in the Oracle data dictionary.</p>

<p>It is easy to query multiple levels of aggregation from the analytic view. In this example, data is selected at both the Year and Quarter levels.</p>

<p><code>
SELECT
    time_hier.member_name AS time
  , product_hier.member_name AS product
  , geography_hier.member_name AS geography
  , sales
FROM
    sales_av HIERARCHIES (
      time_hier
    , product_hier
    , geography_hier
    )
WHERE
    time_hier.level_name IN (&#39;YEAR&#39;,&#39;QUARTER&#39;)
    AND product_hier.level_name = &#39;CATEGORY&#39;
    AND geography_hier.level_name = &#39;REGION&#39;
ORDER BY
  product_hier.hier_order
  , geography_hier.hier_order
  , time_hier.hier_order;
 </code></p>",22-MAR-23 07.20.25.393973000 PM,"WILLIAM.ENDRESS@ORACLE.COM",19-APR-23 08.19.55.002003000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
328879168260287723270187754724058512849,328774488191673081606718197428836641462,"Sample Data Set",20,"<p>This tutorial uses data in the AV schema. The AV schema contains a simple star schema. It is the same schema used by the Creating Analytic Views - Getting Started tutorial.</p>

<p>Start with a sample query using data the AV schema.  The analytic view that will be designed will support queries such as this.</p>

<p><code>
SELECT
    t.year_name
  , p.department_name
  , g.region_name
  , SUM(f.units)
  , SUM(f.sales)
FROM
    av.time_dim      t
  , av.product_dim   p
  , av.geography_dim g
  , av.sales_fact    f
WHERE
        t.month_name = f.month_id
    AND p.category_id = f.category_id
    AND g.state_province_id = f.state_province_id
GROUP BY
    t.year_name
  , p.department_name
  , g.region_name
ORDER BY
    t.year_name
  , p.department_name
  , g.region_name;
</code></p>

<p>The analytic view will use a subset of columns from tables in the AV schema.</p>

<p>Start by reviewing the coluns in the SALES_FACT table.  We see that the table includes key columns for time, product and geography, and two fact columns. This table will need to be joined to dimension tables.</p 

<p><code> 
SELECT * FROM av.sales_fact; 
</code></p>

<p>Review the TIME_DIM table.</p>

<p><code>
SELECT * FROM av.time_dim;
</code></p>

<p>The following subset of columns will be used to create a time hierarchy.</p>

<p><code>
SELECT
    year_name
  , quarter_name
  , month_name
FROM
    av.time_dim
ORDER BY
    month_end_date;
</code></p>

<p>Review the PRODUCT_DIM table.</p>

<p><code>
SELECT * FROM av.product_dim;
</code></p>

<p>The following subset of columns will be used to create a product hierarchy.</p>

<p><code>
SELECT
    department_name
  , category_name
  , category_id
FROM
    av.product_dim
ORDER BY
    department_name
  , category_name;
</code></p>

<p>Review the GEOGRPAHY_DIM table.</p>

<p><code>
SELECT * FROM av.geography_dim;
</code></p>

<p>The following subset of columns will be used to create a geography hierarchy.</p>

<p><code>
SELECT
    region_name
  , country_name
  , state_province_name
  , state_province_id
FROM
    av.geography_dim
ORDER BY
    region_name
  , country_name
  , state_province_id;
 </code></p>
<p>Data from the fact table </p>

<p>All of the columns that will be used are combined in the following query.  Using a query to flatten a collection of dimension tables and the fact table can be a good way to begin thinking about the analytic view design.  The analytic view that will be created will be an improved version of this query.</p>

<p><code>
SELECT
    t.year_name
  , t.quarter_name
  , t.month_name
  , p.department_name
  , p.category_name
  , g.region_name
  , g.country_name
  , g.state_province_name
  , f.units
  , f.sales
FROM
    av.time_dim      t
  , av.product_dim   p
  , av.geography_dim g
  , av.sales_fact    f
WHERE
        t.month_name = f.month_id
    AND p.category_id = f.category_id
    AND g.state_province_id = f.state_province_id
ORDER BY
    t.month_end_date
  , p.department_name
  , p.category_name
  , g.region_name
  , g.country_name;
 </code></p>",21-MAR-23 03.54.21.520485000 PM,"WILLIAM.ENDRESS@ORACLE.COM",22-MAR-23 11.38.11.421801000 AM,"WILLIAM.ENDRESS@ORACLE.COM"
19311663134600053796630491469050819739,92046253613535148271571315912996452182,"Notes About Query Rewrite to the Materialized Cache",65,"<p>A few important notes about rewrite to the materialized view cache:</p>

<ul>
<li>The analytic view uses text match to rewrite to the materialized view.</li>
<li>Neither table constraints or SQL dimension objects are required for rewrite from the analytic view to the materialized view.</li>
<li>The defining query of the materialized view much match the query generated by DBMS_HIERARCHY.GET_MV_SQL_FOR_AV_CACHE.</li>
<li>ALTER SESSION SET query_rewrite_integrity = stale_tolerated is supported, allowing you to choose whether or not a materialized view used by the materialized cache is allowed to access a stale materialized view.",09-JAN-24 05.07.06.343497000 PM,"WILLIAM.ENDRESS@ORACLE.COM",09-JAN-24 05.10.38.803566000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
331926794232432792259523163623188893472,328974142671334092196222097220687633361,"Get Familiar with the Schema",15,"<p>Before getting started with querying analytic view objects, take a quick look at the tables in the AV schema on Live SQL.  The AV schema contains a simple star schema with three dimension tables and a fact table.</p>

<p>The TIME_DIM table.</p>

<code>SELECT * FROM time_dim;</code>

<p>The PRODUCT_DIM table.</p>

<code>SELECT * FROM product_dim;</code>

<p>The GEOGRAPHY_DIM table.</p>

<code>SELECT * FROM geography_dim;</code>

<p>And the SALES_FACT table.</p>

<code>SELECT * FROM sales_fact;</code>

That is the raw material that we have to work with.",19-APR-23 08.10.59.715531000 PM,"WILLIAM.ENDRESS@ORACLE.COM",19-APR-23 08.16.53.851816000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
19224183692405914378387150542810954579,14810007204900148430867509211759172961,"Summary",170,"<p>In this tutorial you learned that the analytic view can be queried with both hierarchical and relational GROUP BY style queries, with each providing full access the the data of the analytic view. Relational GROUP BY style queries allow any tool that includes support for aggregation pass-through functions to access measures calculated by the analytic view, and any tool can query columns of the fact table using relational aggregation operators.</p>

<p>There are many advantages to using analytic view as compared to accessing tables directly. The analytic view:</p>

<ul>
<li>Provides the owner of a data set to provide an in-database semantic model that presents data to many application as a 'single version of the truth'.</li>
<li>Can extend a data set with rich calculations, easing the burden on users to define calculations in business intelligence tools.</li>
<li>Provides a flattened presentation of data, simplifying the definition of data sets in business intelligence tools and query generation in custom applications.</li>
<li>Provides an simple and efficient method of creating and using aggregate table to improve query performance.</li>
</ul>",08-JAN-24 09.03.44.761942000 PM,"WILLIAM.ENDRESS@ORACLE.COM",08-JAN-24 09.03.44.761966000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
14930621746151306766876371121984248507,14810007204900148430867509211759172961,"KEY, ALTERNATE KEY, and GROUP BY",125,"<p>Aggregate values are produced by the analytic view using the values in the level KEY attribute.  That is, the SQL generated by the analytic view uses the column of the level KEY in GROUP BY.</p>

<p>There are use cases where the level KEY is not the value that a user wishes to view in a business intelligence tool. For example, when the level KEY is an integer.  In that case, the user would more likely  want to view a different column with text value.</p>

<p>The attribute dimension for product uses the CATEGORY_ID column a the level KEY because it joins to the fact able and CATEGORY_NAME as an ALTERNATE KEY.  ALTERNATE KEY attributes can be used in GROUP BY.</p>

<code>CREATE OR REPLACE ATTRIBUTE DIMENSION product_attr_dim
USING product_dim
ATTRIBUTES (
    department_name
    , category_name
    , category_id)
LEVEL department
    KEY department_name
LEVEL category
    KEY category_id
    ALTERNATE KEY category_name
    MEMBER NAME category_name
    DETERMINES (department_name);</code>

<p>There must be a 1:1 relationship between the level KEY and the ALTERNATE KEY in order for the GROUP BY of the level KEY and the GROUP BY of the ALTERNATE KEY to return the same data values. 
 The DBMS_HIERARCHY.VALIDATE_HIERARCHY and DBMS_HIERARCHY.VALIDATE_ANALYTIC_VIEW functions can be used to test that 1:1 relationships between the level KEY and ALTERNATE KEYs exist as expected</p>

<p>The following statement creates the product attribute dimension without CATEGORY_NAME as an ALTERNATE KEY.</p>

<code>CREATE OR REPLACE ATTRIBUTE DIMENSION product_attr_dim
USING product_dim
ATTRIBUTES (
    department_name
    , category_name
    , category_id)
LEVEL department
    KEY department_name
LEVEL category
    KEY category_id
--    ALTERNATE KEY category_name
     MEMBER NAME category_name
    DETERMINES (department_name);</code>

<p>If CATEGORY_NAME is used in GROUP BY, an error is returned by the query.  Remember that in the SALES_AV_VIEW view, YEAR is a alias for YEAR_NAME and CATEGORY is an alias for CATEGORY_NAME.</p>

<code>SELECT
    year
  , category
  , AV_AGGREGATE(sales_pct_chg_year_ago) AS sales_pct_chg_year_ago
FROM
    sales_av_view
GROUP BY
    year
  , category;</code>

<p>Correct the attribute dimension by adding back CATEGORY_NAME as an ALTERNATE KEY.</p>

<code>CREATE OR REPLACE ATTRIBUTE DIMENSION product_attr_dim
USING product_dim
ATTRIBUTES (
    department_name
    , category_name
    , category_id)
LEVEL department
    KEY department_name
LEVEL category
    KEY category_id
    ALTERNATE KEY category_name
     MEMBER NAME category_name
    DETERMINES (department_name);</code>",28-NOV-23 06.28.38.847446000 PM,"WILLIAM.ENDRESS@ORACLE.COM",09-JAN-24 04.35.06.481118000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
14931727625376877116252602465026863701,14810007204900148430867509211759172961,"Create Analytic View Objects",50,"<p>The next series of statements create analytic view objects.</p>

<code>-- Time dimension

CREATE OR REPLACE ATTRIBUTE DIMENSION time_attr_dim
USING time_dim
ATTRIBUTES (
    year_name
    , quarter_name
    , month_name
    , month_end_date)
LEVEL year
    KEY year_name
LEVEL quarter
    KEY quarter_name
    DETERMINES (year_name)
LEVEL month
    KEY month_name
    ORDER BY month_end_date
    DETERMINES (month_end_date,quarter_name);

-- Time hierarchy

CREATE OR REPLACE HIERARCHY time_hier
USING time_attr_dim (
    month CHILD OF
    quarter CHILD OF
    year);

-- Product dimension

CREATE OR REPLACE ATTRIBUTE DIMENSION product_attr_dim
USING product_dim
ATTRIBUTES (
    department_name
    , category_name
    , category_id)
LEVEL department
    KEY department_name
LEVEL category
    KEY category_id
    ALTERNATE KEY category_name
    MEMBER NAME category_name
    DETERMINES (department_name);

-- Product Hierarchy

CREATE OR REPLACE HIERARCHY product_hier
USING product_attr_dim (
    category CHILD OF
    department);

-- Geography dimension

CREATE OR REPLACE ATTRIBUTE DIMENSION geography_attr_dim
USING geography_dim
ATTRIBUTES (
    region_name
    , country_name
    , state_province_name
    , state_province_id)
LEVEL region
    KEY region_name
LEVEL country
    KEY country_name
    DETERMINES (region_name)
LEVEL state_province
    KEY state_province_id
    ALTERNATE KEY state_province_name
    MEMBER NAME state_province_name
    DETERMINES (country_name);

-- Geography hierarchy

CREATE OR REPLACE HIERARCHY geography_hier
USING geography_attr_dim (
    state_province CHILD OF
    country CHILD OF
    region );

-- Analytic view

CREATE OR REPLACE ANALYTIC VIEW sales_av
USING sales_fact
DIMENSION BY (
    time_attr_dim
        KEY month_id REFERENCES month_name
        HIERARCHIES (time_hier DEFAULT )
    , product_attr_dim
        KEY category_id REFERENCES category_id
        HIERARCHIES (product_hier DEFAULT)
    , geography_attr_dim
        KEY state_province_id REFERENCES state_province_id
        HIERARCHIES (geography_hier DEFAULT)
    )
MEASURES (
    sales FACT sales AGGREGATE BY SUM
    -- Sales prior period
    , sales_prior_period AS (LAG(sales) OVER (HIERARCHY time_hier OFFSET 1))
    -- Sales change from prior period
    , sales_chg_prior_period AS (LAG_DIFF(sales) OVER (HIERARCHY time_hier OFFSET 1))
    -- Sales percent change from prior period
    , sales_pct_chg_prior_period AS (LAG_DIFF_PERCENT(sales) OVER (HIERARCHY time_hier OFFSET 1))
    -- Sales year ago
    , sales_year_ago AS (LAG(sales) OVER (HIERARCHY time_hier OFFSET 1 ACROSS ANCESTOR AT LEVEL year))
    -- Sales change from year ago
    , sales_chg_year_ago AS (LAG_DIFF(sales) OVER (HIERARCHY time_hier OFFSET 1 ACROSS ANCESTOR AT LEVEL year))
    -- Sales percent change from year ago.
    , sales_pct_chg_year_ago AS (LAG_DIFF_PERCENT(sales) OVER (HIERARCHY time_hier OFFSET 1 ACROSS ANCESTOR AT LEVEL year))
    -- Sales share of product within level (all members)
    , sales_shr_of_product AS (SHARE_OF(sales HIERARCHY product_hier MEMBER ALL))
    );</code>",28-NOV-23 06.40.15.749074000 PM,"WILLIAM.ENDRESS@ORACLE.COM",08-JAN-24 07.29.08.023716000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
328985366220585297899463612774811185132,328974142671334092196222097220687633361,"Introduction",10,"<p>In the Update Tables with Simple Analytic Views - Part 1: Creating a Simple AV, analytic view objects were created using relatively simple DDL. This DDL includes only the elements necessary to create the structure needed for aggregation, hierarchical navigation, and calculation. It relied on defaults wherever possible and omitted descriptive metadata.  This analytic view is well-suited for many applications and is easy to create.</p>

<p>Part 2 will demonstrate how easy it is to generate SQL to query this analytic view. Queries will be generated that select from both tables and the analytic view.  You will see that the SQL required for tables grows increasingly complex as calculations are added and that the SQL required for the analytic view remains relatively simple.</p>

<p>Although these examples query the analytic view created with simple DDL, they are applicable to any analytic view. The analytic view is created by the Prerequisite SQL for this lab.</p>",22-MAR-23 04.05.40.223207000 PM,"WILLIAM.ENDRESS@ORACLE.COM",22-MAR-23 04.05.40.223230000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
328970396923689763364431115177810738595,328774488191673081606718197428836641462,"Summary",70,"<p>The hierarchy views and analytic view created in this tutorial contain all the structure needed to support aggregations, hierarchical navigation, and calculations.  The elements in the DDL statements those that are required or recommended for best practices with this particular data set.  This DDL is excludes optional elements such as classifications that are used to provide additional descriptive metadata.</p>

<p>This style of analytic view would be appropriate for custom applications such as those developed using Oracle Application Expression (APEX).   Application development is simplified because analytic view can be queried using simple, re-usable query templates and calculations expressions. </p>

<p>Part 2 of this tutorial focuses on SQL generation. It will compare queries written against tables with queries written against this analytic view.</p>",22-MAR-23 12.40.42.064640000 PM,"WILLIAM.ENDRESS@ORACLE.COM",22-MAR-23 12.40.42.064664000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
14811886726907715414169505068996362807,14810007204900148430867509211759172961,"Introduction",10,"<p>Business intelligence tools such as Microsoft Power BI and Tableau query relational tables using the familiar SELECT .. SUM .. FROM .. GROUP BY pattern.  These tools can query Oracle analytic views using the same pattern.</p>

<p>Oracle always presents a hierarchical representation of hierarchies and the analytic view.  These are the views found in the USER_HIERARCHIES and USER_ANALYTIC_VIEWS dictionary views.  These views are queried with hierarchical semantics using the SELECT .. FROM AV(HIERARCHIES..) pattern.  ""AV aware"" applications such as Oracle Analytic Cloud use this pattern for ease of SQL generation and to use advanced features of the analytic view.</p>

<p>SELECT statements using the GROUP BY pattern select from an alternate relational representation of hierarchies and analytic views.  These SELECT statements can access all data in analytic views, including calculated measures, allowing you to query an analytic view with almost any business intelligence tool.  Different tools work best with specific relational representations of hierarchies and analytic views.  Therefore, you create that representation by creating a new view that selects from the hierarchy or analytic view.</p>

<p>This tutorial introduces the relational representation of the analytic view.  It uses the LiveSQL AV schema data, which many other Live SQL tutorials use.  You can easily compare hierarchical and relational style SQL by running this and other LiveSQL tutorials.</p>",27-NOV-23 03.10.10.933068000 PM,"WILLIAM.ENDRESS@ORACLE.COM",08-JAN-24 06.20.45.651243000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
328968069453618840814240472734160190893,328774488191673081606718197428836641462,"Analytic View DDL - The Basics",30,"<p>Here is a very brief introduction to the elements of analytic view DDL.  A complete discussion is available in the tutorial <a href=""https://livesql.oracle.com/apex/livesql/file/tutorial_EDVE861IID1QUD1NIUPU5ALEW.html"">Creating Analytic Views - Getting Started Deep Dive</a>.</p></p>

<p>Just skim the following to become aquatinted with the terminology.  Do not worry about the details.</p>

<h3 id=""attribute-dimensions"">Attribute Dimensions</h3>

<p>An attribute dimension is a database object that contains most of the metadata of the dimension and hierarchies.  Attributes dimensions are reusable.  More than one hierarchy can reference an attribute dimension.</p>

<p>Every attribute dimension contains the following elements.  There are additional elements that are not discussed in this tutorial.</p>

<ul>

<li><p>The USING clause references a table or view.</p></li>

<li><p>The ATTRIBUTES list contains a list of columns of the form table used by the attribute dimension.  For this tutorial, you may think of attributes and columns as synonymous.</p>
</li>

<li><p>A LEVEL represents a level of aggregation in a hierarchy.</p>
</li>

<li><p>A level KEY contains the attributes (column) that is the primary key of the level.  As the primary key, it should have unique values of the level.</p>
</li>

<li><p>The ORDER BY property sorts values in the level, just like ORDER BY in a query.  ORDER BY uses an attribute from the ATTRIBUTES list.</p>
</li>

<li><p>MEMBER NAME, MEMBER CAPTION, MEMBER DESCRIPTION properties list attributes that are used as descriptive properties of the level key.   The properties are optional, but at least one is usually used when the level key is not an end user-friendly value.</p>
</li>

<li><p>The DETERMINES clause acts as a constraint.  It contains a list of one or more attributes.  The DETERMINES clause tells the hierarchy and analytic view that there is one and only one value of the <em>determined</em> attribute for each value of the key attribute. </p>
</li>

</ul>

<h2 id=""hierarchies"">Hierarchies</h2>

<p>A hierarchy is a view.  You can select from it with a SELECT statements.</p>

<ul>

<li><p>A hierarchy is simply a list of levels arranged as child levels and parent levels, where the parent level is a higher level of aggregation.</p>

</li>
<li><p>Hierarchies are reusable.  They may be referenced by more than one analytic view.</p>
</li>

<li><p>The USING clause references an attribute dimension.</p>
</li>

</ul>

<h3 id=""analytic-views"">Analytic Views</h3>

<p>The analytic view is the main event!  It brings together attribute dimensions, hierarchies, and the FACT table.</p>

<ul>
<li><p>The USING clause references the fact table.</p>
</li>

<li><p>The DIMENSIONS clauses list the dimensions and hierarchies the analytic views use.</p>
</li>

<li><p>The REFERENCES clause defines joins between the analytic view (and thus the fact table) to the attribute dimension (and therefore the dimension table).</p>
</li>

<li><p>The HIERARCHIES list contains the hierarchies used by the analytic view.</p>
</li>

<li><p>The MEASURES list contains a list of measures.  FACT measures come from the fact table.</p>
</li>

</ul>",22-MAR-23 12.16.29.121717000 PM,"WILLIAM.ENDRESS@ORACLE.COM",25-APR-23 11.21.55.223387000 AM,"WILLIAM.ENDRESS@ORACLE.COM"
328968069453918654417504900769487322541,328774488191673081606718197428836641462,"Create Attribute Dimensions and Hierarchies",40,"<h3 id=""introduction"">Introduction</h3>

<p>The analytic view objects will reference only the selected subset of columns that are used by the required elements of attribute dimensions, hierarchies, and the analytic view. Optional elements will be set to default values.</p>

<h3 id=""time-attribute-dimension-and-hierarchy"">Time Attribute Dimension and Hierarchy</h3>

<p>The time attribute dimension and hierarchy will include levels Month, Quarter, and Year.</p>

<p>Create the time attribute dimension.</p>

<p><code>
CREATE OR REPLACE ATTRIBUTE DIMENSION time_attr_dim
USING av.time_dim
ATTRIBUTES
 (year_name,
  quarter_name,
  month_name,
  month_end_date)
LEVEL year
  KEY year_name
LEVEL quarter
  KEY quarter_name
  DETERMINES (
    year_name)
LEVEL month
  KEY month_name
  ORDER BY month_end_date
  DETERMINES (
    month_end_date,
    quarter_name);
</code></p>

<p>Create the time hierarchy view.</p>

<p><code>
CREATE OR REPLACE HIERARCHY time_hier
USING time_attr_dim
 (month CHILD OF
  quarter CHILD OF
  year);
</code></p>
<p>Notes:</p>
<ul>

<li>Strictly speaking, the parent level key attribute does not need to be included in the DETERMINES clause.   Including the parent level key attribute in the DETERMINES clause enables certain query optimizations.</li>

<li>ORDER BY is included on the MONTH level because the values of MONTH_NAME do not sort in chronological order.  The values of QUARTER_NAME and YEAR_NAME will sort chronologically, so they do not need ORDER BY. ORDER BY will default to the key value.</li>

<li>All of the other properties of the level will default to using the level KEY value.</li>

</ul>

<p>Select from the TIME_HIER hierarchy.</p>

<p><code>
SELECT * FROM time_hier;
</code></p>

<h3 id=""product-attribute-dimension-and-hierarchy"">Product Attribute Dimension and Hierarchy</h3>

<p>Create the product attribute dimension.</p>

<p><code>
CREATE OR REPLACE ATTRIBUTE DIMENSION product_attr_dim
USING av.product_dim
ATTRIBUTES
 (department_name,
  category_name,
  category_id)
LEVEL department
  KEY department_name
LEVEL category
  KEY category_id
  MEMBER NAME category_name
  DETERMINES (
    department_name);
</code></p>

<p>Create the product hierarchy view.</p>

<p><code>
CREATE OR REPLACE HIERARCHY product_hier
USING product_attr_dim
 (category CHILD OF
  department);
 </code></p>

<p>Select from the PRODUCT_HIER hierarchy.</p>

<p><code>
SELECT * FROM product_hier;
</code> </p>

<p>Notes:</p>

<ul>

<li>CATEGORY_ID is used as the level key because PRODUCT_DIM table joins the the SALES_FACT table using CATEGORY_ID.</li>

<li>MEMBER NAME is used at the CATEGORY level to provide the descriptive value for the data.</li>

</ul>

<h3 id=""geography-attribute-dimension-and-hierarchy"">Geography Attribute Dimension and Hierarchy</h3>

<p>Create the geography attribute dimension.</p>

<p><code>
CREATE OR REPLACE ATTRIBUTE DIMENSION geography_attr_dim
USING av.geography_dim
ATTRIBUTES
 (region_name
  , country_name
  , state_province_name
  , state_province_id)
LEVEL region
  KEY region_name
LEVEL country
  KEY country_name
  DETERMINES (
    region_name)
LEVEL state_province
  KEY state_province_id
  MEMBER NAME state_province_name
  DETERMINES (
    country_name);
</code></p>

<p>Create the geography hierarchy view.</p>

<p><code>
CREATE OR REPLACE HIERARCHY geography_hier
USING geography_attr_dim
 (state_province CHILD OF
  country CHILD OF
  region);
 </code></p>

<p>Select from the GEOGRAPHY_HIER hierarchy.</p>

<p><code>
SELECT * FROM geography_hier;
</code> </p>

<p>Notes:</p>
<ul>

<li>STATE_PROVINCE_ID is used as the level key because GEOGRAPHY_DIM table joins the the SALES_FACT table using STATE_PROVINCE_ID.</li>

<li>MEMBER NAME is used at the STATE_PROVINCE level to provide the descriptive value for the data.</li>

</ul>",22-MAR-23 12.17.34.282166000 PM,"WILLIAM.ENDRESS@ORACLE.COM",22-MAR-23 12.17.54.851494000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
325417079993383157877477416303163645836,325337177180857205374378153253835695768,"The USING form of the FROM clause",40,"<p>The USING form of the FROM clause allows the use of the ADD MEASURES and FILTER FACT clauses in the SELECT statement. ADD MEASURES extends the content of the analytic view with calculated measures.  To learn about FILTER FACT, see 
<a href=""https://livesql.oracle.com/apex/livesql/file/tutorial_EDVE861H8YZ72TOBQQ4KS6EH0.html"">Using FILTER FACT to Extend Analytic View Aggregation in SELECT.</a>

<p>The USING form of the FROM clause. It is structured as:</p> 

<code>FROM ANALYTIC VIEW USING (analytic view name(HIERARCHIES(hier1, hier2))</code>

<p>The following query uses the USING form of the FROM clause.</p>.

<code>
SELECT 
    time_hier.member_caption, 
    product_hier.member_caption, 
    geography_hier.member_caption, 
    sales, 
    units, 
    sales_prior_period 
FROM ANALYTIC VIEW ( 
    USING sales_av 
        HIERARCHIES ( 
            time_hier, 
            product_hier, 
            geography_hier 
        ) 
) 
WHERE 
    time_hier.level_name = 'YEAR' 
    AND product_hier.level_name = 'CATEGORY' 
    AND geography_hier.level_name = 'COUNTRY' 
ORDER BY 
    product_hier.hier_order, 
    geography_hier.hier_order, 
    time_hier.hier_order
</code>

<p>This form of the query can always be used.  With the exception of ADD MEASURES and FILTER FACT it is functionally equivalent the non-USING form.</p>

<p>This query can also be written as:</p>

<code>
WITH my_av ANALYTIC VIEW AS (
     USING sales_av 
        HIERARCHIES ( 
            time_hier, 
            product_hier, 
            geography_hier 
        ) 
) 
SELECT 
    time_hier.member_caption, 
    product_hier.member_caption, 
    geography_hier.member_caption, 
    sales, 
    units, 
    sales_prior_period 
FROM
     my_av
WHERE 
    time_hier.level_name = 'YEAR' 
    AND product_hier.level_name = 'CATEGORY' 
    AND geography_hier.level_name = 'COUNTRY'
ORDER BY 
    product_hier.hier_order, 
    geography_hier.hier_order, 
    time_hier.hier_order;
</code>",16-FEB-23 12.36.22.001114000 PM,"WILLIAM.ENDRESS@ORACLE.COM",16-FEB-23 08.44.13.200150000 PM,"WILLIAM.ENDRESS@ORACLE.COM"
